web-scraper-order;web-scraper-start-url;link;link-href
1639257874-1442;"https://www.coursera.org/search?query=free&page=46&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"تعّلم كيف تتعلم: أدوات ذهنية قوية لمساعدتك على إتقان موضوعات صعبةDeep Teaching SolutionsCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 705 reviews4.8(705)44k studentsMixed LevelMixed""";https://www.coursera.org/learn/learning-how-to-learn-ar
1639258002-1842;"https://www.coursera.org/search?query=free&page=6&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Understanding Medical Research: Your Facebook Friend is WrongYale UniversityCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.9 out of five stars. 1398 reviews4.9(1,398)63k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/medical-research
1639257776-1108;"https://www.coursera.org/search?query=free&page=79&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"生命安全与救援Life Safety and RescueShanghai Jiao Tong UniversityCourseFilled StarFilled StarFilled StarFilled StarStarRated 4.2 out of five stars. 27 reviews4.2(27)2.4k studentsMixed LevelMixed""";https://www.coursera.org/learn/sheng-ming-an-quan-ji-jiu
1639257900-1517;"https://www.coursera.org/search?query=free&page=38&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"The Music of the BeatlesUniversity of RochesterCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 664 reviews4.8(664)40k studentsMixed LevelMixed""";https://www.coursera.org/learn/the-beatles
1639257811-1213;"https://www.coursera.org/search?query=free&page=68&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"中國古代歷史與人物：秦始皇（Qin Shi Huang)National Taiwan UniversityCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 5 out of five stars. 207 reviews5(207)12k studentsMixed LevelMixed""";https://www.coursera.org/learn/qin-shi-huang
1639257802-1185;"https://www.coursera.org/search?query=free&page=71&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Теория отраслевых рынков (Industrial Organization)HSE UniversityCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 56 reviews4.7(56)7.3k studentsIntermediate LevelIntermediate""";https://www.coursera.org/learn/otraslevye-rynki
1639257868-1414;"https://www.coursera.org/search?query=free&page=48&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Plagues, Witches, and War: The Worlds of Historical FictionUniversity of VirginiaCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.6 out of five stars. 488 reviews4.6(488)94k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/historical-fiction
1639257942-1655;"https://www.coursera.org/search?query=free&page=24&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Anticorrupción: Introducción a conceptos y perspectiva prácticaUniversidad Nacional Autónoma de MéxicoCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 1093 reviews4.8(1,093)29k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/anticorrupcion-introduccion
1639257837-1307;"https://www.coursera.org/search?query=free&page=59&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Introducción al estudio de los bienes comunesUniversidad Nacional Autónoma de MéxicoCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.9 out of five stars. 119 reviews4.9(119)4.6k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/estudio-bienes-comunes
1639257920-1584;"https://www.coursera.org/search?query=free&page=31&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Russian History: from Lenin to PutinUniversity of California, Santa CruzCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 591 reviews4.7(591)37k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/russian-history-lenin-putin
1639257986-1780;"https://www.coursera.org/search?query=free&page=12&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"The Social Context of Mental Health and IllnessUniversity of TorontoCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 389 reviews4.7(389)37k studentsMixed LevelMixed""";https://www.coursera.org/learn/mental-health
1639257894-1494;"https://www.coursera.org/search?query=free&page=40&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Disability Inclusion in Education: Building Systems of SupportUniversity of Cape TownCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 184 reviews4.8(184)9.5k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/disability-inclusion-education
1639257794-1154;"https://www.coursera.org/search?query=free&page=74&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Negotiating Learner Differences: Towards Productive Diversity in LearningUniversity of Illinois at Urbana-ChampaignCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.4 out of five stars. 14 reviews4.4(14)3.9k studentsMixed LevelMixed""";https://www.coursera.org/learn/learnerdifferences
1639257762-1061;"https://www.coursera.org/search?query=free&page=84&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Exploring Beethoven's Piano Sonatas Part 5Curtis Institute of MusicCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 5 out of five stars. 37 reviews5(37)2k studentsIntermediate LevelIntermediate""";https://www.coursera.org/learn/exploring-beethoven-piano-sonatas-5
1639257973-1738;"https://www.coursera.org/search?query=free&page=16&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Introduction to Breast CancerYale UniversityCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.9 out of five stars. 1041 reviews4.9(1,041)43k studentsMixed LevelMixed""";https://www.coursera.org/learn/breast-cancer-causes-prevention
1639257886-1468;"https://www.coursera.org/search?query=free&page=43&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Soul Beliefs: Causes and Consequences - Unit 1: Historical FoundationsRutgers the State University of New JerseyCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.5 out of five stars. 387 reviews4.5(387)52k studentsMixed LevelMixed""";https://www.coursera.org/learn/soulbeliefs
1639257897-1511;"https://www.coursera.org/search?query=free&page=39&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Knowledge and Skills for Dementia Care: the SSLD ApproachUniversity of TorontoCourseFilled StarFilled StarFilled StarFilled StarStarRated 4.2 out of five stars. 13 reviews4.2(13)Beginner LevelBeginner""";https://www.coursera.org/learn/dementia-healthcare
1639257808-1212;"https://www.coursera.org/search?query=free&page=69&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"How Technology is Shaping Democracy and the 2020 ElectionStanford UniversityCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.4 out of five stars. 39 reviews4.4(39)7.5k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/technology-shaping-democracy-2020-election
1639257753-1032;"https://www.coursera.org/search?query=free&page=87&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"全球卫生导论Fudan UniversityCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.5 out of five stars. 11 reviews4.5(11)Beginner LevelBeginner""";https://www.coursera.org/learn/quanqiu-weisheng
1639257967-1716;"https://www.coursera.org/search?query=free&page=18&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Bacteria and Chronic InfectionsUniversity of CopenhagenCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 1562 reviews4.7(1,562)64k studentsMixed LevelMixed""";https://www.coursera.org/learn/bacterial-infections
1639257926-1605;"https://www.coursera.org/search?query=free&page=29&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Population Health: Fundamentals of Population Health ManagementUniversiteit LeidenCourseFilled StarFilled StarFilled StarFilled StarStarRated 4.2 out of five stars. 25 reviews4.2(25)4.2k studentsMixed LevelMixed""";https://www.coursera.org/learn/fundamentals-population-health-management
1639257800-1179;"https://www.coursera.org/search?query=free&page=72&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Music and Social ActionYale UniversityCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 151 reviews4.7(151)21k studentsMixed LevelMixed""";https://www.coursera.org/learn/music-and-social-action
1639257748-1012;"https://www.coursera.org/search?query=free&page=89&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"大學之理念 (The Idea of a University)National Taiwan UniversityCourseBeginner LevelBeginner""";https://www.coursera.org/learn/idea-of-a-university
1639257797-1169;"https://www.coursera.org/search?query=free&page=73&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"RelativismUniversity of California, IrvineCourseFilled StarFilled StarFilled StarFilled StarStarRated 4.2 out of five stars. 31 reviews4.2(31)5.3k studentsIntermediate LevelIntermediate""";https://www.coursera.org/learn/relativism
1639257797-1163;"https://www.coursera.org/search?query=free&page=73&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Artificial Intelligence (AI) Education for TeachersMacquarie UniversityCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 110 reviews4.7(110)3.7k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/artificial-intelligence-education-for-teachers
1639257857-1379;"https://www.coursera.org/search?query=free&page=52&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"America's Unwritten ConstitutionYale UniversityCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 243 reviews4.8(243)23k studentsMixed LevelMixed""";https://www.coursera.org/learn/unwritten-constitution
1639257967-1717;"https://www.coursera.org/search?query=free&page=18&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"The Changing Global OrderUniversiteit LeidenCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 511 reviews4.7(511)31k studentsIntermediate LevelIntermediate""";https://www.coursera.org/learn/changing-global-order
1639258002-1839;"https://www.coursera.org/search?query=free&page=6&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Troubles du spectre de l'autisme : interventionsUniversity of GenevaCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 24 reviews4.8(24)3.2k studentsIntermediate LevelIntermediate""";https://www.coursera.org/learn/troubles-spectre-autisme-interventions
